content,creationtime,location,productcolor
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-11-24 12:40:19,新疆,02#八月杏
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-11-24 12:40:19,新疆,02#八月杏
腮红颜色很正，不会像有的腮红摸上去红的很1，这个白里透红，颜色刚好好，适合手残党，喜欢的赶紧买起来，很好用的，抓紧购买起来，,2023-12-28 11:02:55,陕西,02#八月杏
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-11-24 12:40:19,新疆,02#八月杏
腮红颜色很正，不会像有的腮红摸上去红的很1，这个白里透红，颜色刚好好，适合手残党，喜欢的赶紧买起来，很好用的，抓紧购买起来，,2023-12-28 11:02:55,陕西,02#八月杏
非常不错的嘛，用起来效果很好很不错呢，小小的一个带起来也很方便呢，很推荐哦，颜色真的超级喜欢呢，推荐推荐，性价比真的是很好的,2023-11-20 06:18:23,天津,02#八月杏
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-11-24 12:40:19,新疆,02#八月杏
腮红颜色很正，不会像有的腮红摸上去红的很1，这个白里透红，颜色刚好好，适合手残党，喜欢的赶紧买起来，很好用的，抓紧购买起来，,2023-12-28 11:02:55,陕西,02#八月杏
非常不错的嘛，用起来效果很好很不错呢，小小的一个带起来也很方便呢，很推荐哦，颜色真的超级喜欢呢，推荐推荐，性价比真的是很好的,2023-11-20 06:18:23,天津,02#八月杏
包装很小巧   很好看   还送了腮红刷哦   这两个色号很日常   不管上班还是出去玩都可以用   需要重一点的就可以厚涂   还可以做眼影,2023-12-12 22:51:04,四川,10#野桃粉
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-11-24 12:40:19,新疆,02#八月杏
腮红颜色很正，不会像有的腮红摸上去红的很1，这个白里透红，颜色刚好好，适合手残党，喜欢的赶紧买起来，很好用的，抓紧购买起来，,2023-12-28 11:02:55,陕西,02#八月杏
非常不错的嘛，用起来效果很好很不错呢，小小的一个带起来也很方便呢，很推荐哦，颜色真的超级喜欢呢，推荐推荐，性价比真的是很好的,2023-11-20 06:18:23,天津,02#八月杏
包装很小巧   很好看   还送了腮红刷哦   这两个色号很日常   不管上班还是出去玩都可以用   需要重一点的就可以厚涂   还可以做眼影,2023-12-12 22:51:04,四川,10#野桃粉
"很不错的腮红，颜色很正，涂上去很自然，不假白，也不会假白。
物流很快，收到货了，质量很好，价格实惠，值得购买。
客服态度很好。",2024-01-20 15:11:31,四川,02#八月杏
content,creationtime,location,productcolor
粉质不算细腻，颜色还可以，包装还有配送速度都挺不错的，跟着博主买的，等有空了再试试照顾了，价格上还可以，不算贵。习惯性好评。,2024-01-22 22:15:01,广东,10#野桃粉
颜色比较淡雅，要深一点的话应该是多涂几遍就好了，不过日常淡妆还是比较搭配，不需要颜色很艳丽。抹点腮红气色都上去了，看起来妆容更柔和，不死板。,2024-01-24 14:48:49,四川,10#野桃粉
她家的腮红性价比很高，一个腮红可以用一年，买了她家好几个色号的腮红，真的很禁用，粉质很细腻。很好用，以后还会购买。性价比之王。,2023-12-27 21:15:20,湖北,10#野桃粉
从某音种草过来的，真的是软软糯糯，颜色也超级自然好看，多种颜色选则，还赠送的刷子，一次购买了两个颜色，八月杏和野莓粉👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,2024-01-08 17:10:55,河南,02#八月杏
腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-11-24 12:40:19,新疆,02#八月杏
腮红颜色很正，不会像有的腮红摸上去红的很1，这个白里透红，颜色刚好好，适合手残党，喜欢的赶紧买起来，很好用的，抓紧购买起来，,2023-12-28 11:02:55,陕西,02#八月杏
非常不错的嘛，用起来效果很好很不错呢，小小的一个带起来也很方便呢，很推荐哦，颜色真的超级喜欢呢，推荐推荐，性价比真的是很好的,2023-11-20 06:18:23,天津,02#八月杏
包装很小巧   很好看   还送了腮红刷哦   这两个色号很日常   不管上班还是出去玩都可以用   需要重一点的就可以厚涂   还可以做眼影,2023-12-12 22:51:04,四川,10#野桃粉
"很不错的腮红，颜色很正，涂上去很自然，不假白，也不会假白。
物流很快，收到货了，质量很好，价格实惠，值得购买。
客服态度很好。",2024-01-20 15:11:31,四川,02#八月杏
这款腮红非常好，涂上以后非常自然美丽，很喜欢这个颜色，以后还会光顾。京东快递非常快，给送上楼，非常感谢！非常推荐大家购买这款腮红。,2024-01-17 14:49:08,北京,10#野桃粉
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
"收到货，第一时间拆包装，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出我的期望值。发货速度非常快，包装很仔细、严实，快递小哥服务态度很好，运送速度很快，很满意的一次购物，推荐大家都来购买！",2024-01-20 11:01:42,山西,02#八月杏
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
"收到货，第一时间拆包装，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出我的期望值。发货速度非常快，包装很仔细、严实，快递小哥服务态度很好，运送速度很快，很满意的一次购物，推荐大家都来购买！",2024-01-20 11:01:42,山西,02#八月杏
腮红的颜色很好看，比较自然，新手也好上妆，质地很好，包装精美，使用很方便，很容易推开，上脸也不干。不错不错，真心觉得很好用。,2023-10-23 20:53:54,黑龙江,02#八月杏
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
"收到货，第一时间拆包装，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出我的期望值。发货速度非常快，包装很仔细、严实，快递小哥服务态度很好，运送速度很快，很满意的一次购物，推荐大家都来购买！",2024-01-20 11:01:42,山西,02#八月杏
腮红的颜色很好看，比较自然，新手也好上妆，质地很好，包装精美，使用很方便，很容易推开，上脸也不干。不错不错，真心觉得很好用。,2023-10-23 20:53:54,黑龙江,02#八月杏
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞👍👍👍,2023-11-27 11:26:39,安徽,10#野桃粉
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
"收到货，第一时间拆包装，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出我的期望值。发货速度非常快，包装很仔细、严实，快递小哥服务态度很好，运送速度很快，很满意的一次购物，推荐大家都来购买！",2024-01-20 11:01:42,山西,02#八月杏
腮红的颜色很好看，比较自然，新手也好上妆，质地很好，包装精美，使用很方便，很容易推开，上脸也不干。不错不错，真心觉得很好用。,2023-10-23 20:53:54,黑龙江,02#八月杏
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞👍👍👍,2023-11-27 11:26:39,安徽,10#野桃粉
云感微醺腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-12-14 09:03:47,重庆,02#八月杏
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
"收到货，第一时间拆包装，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出我的期望值。发货速度非常快，包装很仔细、严实，快递小哥服务态度很好，运送速度很快，很满意的一次购物，推荐大家都来购买！",2024-01-20 11:01:42,山西,02#八月杏
腮红的颜色很好看，比较自然，新手也好上妆，质地很好，包装精美，使用很方便，很容易推开，上脸也不干。不错不错，真心觉得很好用。,2023-10-23 20:53:54,黑龙江,02#八月杏
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞👍👍👍,2023-11-27 11:26:39,安徽,10#野桃粉
云感微醺腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-12-14 09:03:47,重庆,02#八月杏
赠的腮红刷很好用，很好取色，快递也很快，双十一买很划算，被别人安利的，颜色很好看，很有气色。以后会回购的，也会像别人被人安利的。,2023-11-11 18:02:38,河北,02#八月杏
content,creationtime,location,productcolor
很好用的的 买的时候还有点忐忑，到货之后，用上之后，没有选错，实惠，但是很好用，是个牌子，不会卡粉啥的，是真的挺不错的，下次回购。,2023-11-24 21:23:04,安徽,02#八月杏
包装很小巧   很好看   送了腮红刷   这两个色号应该是比较热销的色号  而且比较适合日常   需要浓一点的话可以厚涂,2023-12-12 22:51:04,四川,02#八月杏
超级喜欢哦，用起来真的是非常不错的嘛，一直感觉价格低了不好用，这次真的找到宝藏了，非常不错的一款产品哦，用起来真的很不错,2023-11-20 06:18:23,天津,10#野桃粉
"FOREVER . KEY 腮红泥云柔微醺女腮红膏裸妆自然显色立体提亮三合一&hellip;
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞",2024-01-08 17:14:20,河南,10#野桃粉
"收到货，第一时间拆包装，质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出我的期望值。发货速度非常快，包装很仔细、严实，快递小哥服务态度很好，运送速度很快，很满意的一次购物，推荐大家都来购买！",2024-01-20 11:01:42,山西,02#八月杏
腮红的颜色很好看，比较自然，新手也好上妆，质地很好，包装精美，使用很方便，很容易推开，上脸也不干。不错不错，真心觉得很好用。,2023-10-23 20:53:54,黑龙江,02#八月杏
一直在京东买东西，值得信赖京东。购物方便，物流快捷，快递小哥也是杠杠滴，必须五星好评。这次有活动买的化妆品也十分可心。包装好，服务好。东西也是正品。点赞👍👍👍,2023-11-27 11:26:39,安徽,10#野桃粉
云感微醺腮红泥真的是超级好用，粉质细腻，上脸显气色，不卡粉，提亮效果好特别显气质，上脸奶呼呼的。黄皮也很友好，而且还送有腮红刷，很方便上妆。性价比高，非常满意，物超所值，值得购买！,2023-12-14 09:03:47,重庆,02#八月杏
赠的腮红刷很好用，很好取色，快递也很快，双十一买很划算，被别人安利的，颜色很好看，很有气色。以后会回购的，也会像别人被人安利的。,2023-11-11 18:02:38,河北,02#八月杏
这个真的好喜欢，买了两个颜色，一个2号收缩色，一个12号粉粉嫩嫩的颜色，都没有踩坑，关键是特别好用，淡淡的，上脸不会是很土的两坨，对新手特别友好，不用担心手残，爱了爱了。本来还想在手上给大家试一下色，但是实在太淡了，拍不出来对比。,2024-01-12 07:34:13,陕西,02#八月杏
content,creationtime,location,productcolor
02没有胶封  盒子皱皱的 相对而言有点膈应,2024-04-07 10:10:35,四川,02#八月杏
content,creationtime,location,productcolor
02没有胶封  盒子皱皱的 相对而言有点膈应,2024-04-07 10:10:35,四川,02#八月杏
特别好用的一款腮红，抖音很多博主推荐的，买来试用后，效果很惊艳，真心很不错，还可以用来当作眼影，真心很赞。推荐下单哈，真心很不错哦。,2023-11-05 17:10:46,安徽,10#野桃粉
content,creationtime,location,productcolor
02没有胶封  盒子皱皱的 相对而言有点膈应,2024-04-07 10:10:35,四川,02#八月杏
特别好用的一款腮红，抖音很多博主推荐的，买来试用后，效果很惊艳，真心很不错，还可以用来当作眼影，真心很赞。推荐下单哈，真心很不错哦。,2023-11-05 17:10:46,安徽,10#野桃粉
"太惊喜了没得无话可说,包装与外观包装真的很漂亮,腮红的颜色很正,颜色很通透,包装很有仪式感,但是包装的超级好,颜色还挺好看的腮红还没试,所以也不用担心妆效太浓,包装很可爱,包装的礼盒也很用心,上妆效果颜色很适合黄皮,拆开那一刻有被惊讶到",2023-11-30 12:24:50,广西,10#野桃粉
content,creationtime,location,productcolor
02没有胶封  盒子皱皱的 相对而言有点膈应,2024-04-07 10:10:35,四川,02#八月杏
特别好用的一款腮红，抖音很多博主推荐的，买来试用后，效果很惊艳，真心很不错，还可以用来当作眼影，真心很赞。推荐下单哈，真心很不错哦。,2023-11-05 17:10:46,安徽,10#野桃粉
"太惊喜了没得无话可说,包装与外观包装真的很漂亮,腮红的颜色很正,颜色很通透,包装很有仪式感,但是包装的超级好,颜色还挺好看的腮红还没试,所以也不用担心妆效太浓,包装很可爱,包装的礼盒也很用心,上妆效果颜色很适合黄皮,拆开那一刻有被惊讶到",2023-11-30 12:24:50,广西,10#野桃粉
太好用了，非常推荐，真的很自然，一点也不会觉得厚重感，上脸就是非常自然的白里透红的效果，价格也很便宜，需要腮红的不要考虑直接冲,2024-01-18 11:33:24,广东,10#野桃粉
content,creationtime,location,productcolor
02没有胶封  盒子皱皱的 相对而言有点膈应,2024-04-07 10:10:35,四川,02#八月杏
特别好用的一款腮红，抖音很多博主推荐的，买来试用后，效果很惊艳，真心很不错，还可以用来当作眼影，真心很赞。推荐下单哈，真心很不错哦。,2023-11-05 17:10:46,安徽,10#野桃粉
"太惊喜了没得无话可说,包装与外观包装真的很漂亮,腮红的颜色很正,颜色很通透,包装很有仪式感,但是包装的超级好,颜色还挺好看的腮红还没试,所以也不用担心妆效太浓,包装很可爱,包装的礼盒也很用心,上妆效果颜色很适合黄皮,拆开那一刻有被惊讶到",2023-11-30 12:24:50,广西,10#野桃粉
太好用了，非常推荐，真的很自然，一点也不会觉得厚重感，上脸就是非常自然的白里透红的效果，价格也很便宜，需要腮红的不要考虑直接冲,2024-01-18 11:33:24,广东,10#野桃粉
这个太自然太好用了吧，好喜欢，上了脸气色好好看，而且不厚重，像自己的好皮肤白里透红，真的非常推荐，喜欢的不要犹豫，那么便宜买回来不会后悔,2024-01-18 11:36:05,广东,02#八月杏
content,creationtime,location,productcolor
02没有胶封  盒子皱皱的 相对而言有点膈应,2024-04-07 10:10:35,四川,02#八月杏
特别好用的一款腮红，抖音很多博主推荐的，买来试用后，效果很惊艳，真心很不错，还可以用来当作眼影，真心很赞。推荐下单哈，真心很不错哦。,2023-11-05 17:10:46,安徽,10#野桃粉
"太惊喜了没得无话可说,包装与外观包装真的很漂亮,腮红的颜色很正,颜色很通透,包装很有仪式感,但是包装的超级好,颜色还挺好看的腮红还没试,所以也不用担心妆效太浓,包装很可爱,包装的礼盒也很用心,上妆效果颜色很适合黄皮,拆开那一刻有被惊讶到",2023-11-30 12:24:50,广西,10#野桃粉
太好用了，非常推荐，真的很自然，一点也不会觉得厚重感，上脸就是非常自然的白里透红的效果，价格也很便宜，需要腮红的不要考虑直接冲,2024-01-18 11:33:24,广东,10#野桃粉
这个太自然太好用了吧，好喜欢，上了脸气色好好看，而且不厚重，像自己的好皮肤白里透红，真的非常推荐，喜欢的不要犹豫，那么便宜买回来不会后悔,2024-01-18 11:36:05,广东,02#八月杏
